position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
6,Real Sociedad,30,13.421052631578947,8.68421052631579,7.894736842105263,0.04,0.037,0.0030000000000000027,54.385964912280706,2021
7,Villarreal,30,12.631578947368421,8.68421052631579,8.68421052631579,0.063,0.037,0.026000000000000002,51.75438596491229,2021
8,Athletic Bilbao,30,11.052631578947368,10.263157894736842,8.68421052631579,0.043,0.036,0.006999999999999999,48.24561403508772,2021
9,Valencia,30,8.68421052631579,11.842105263157896,9.473684210526315,0.048,0.053,-0.0049999999999999975,42.10526315789473,2021
10,Osasuna,30,9.473684210526315,8.68421052631579,11.842105263157896,0.037,0.051,-0.013999999999999999,41.228070175438596,2021
11,Celta Vigo,30,9.473684210526315,7.894736842105263,12.631578947368421,0.043,0.043,0.0,40.35087719298245,2021
12,Rayo Vallecano,30,8.68421052631579,7.105263157894736,14.210526315789473,0.039,0.05,-0.011000000000000003,36.84210526315789,2021
13,Elche,30,8.68421052631579,7.105263157894736,14.210526315789473,0.04,0.052,-0.011999999999999997,36.84210526315789,2021
14,Espanyol,30,7.894736842105263,9.473684210526315,12.631578947368421,0.04,0.053,-0.012999999999999998,36.84210526315789,2021
15,Getafe,30,6.315789473684211,11.842105263157896,11.842105263157896,0.033,0.041,-0.008,34.21052631578947,2021
16,Mallorca,30,7.894736842105263,7.105263157894736,15.0,0.036,0.063,-0.027000000000000003,34.21052631578947,2021
17,Cádiz,30,6.315789473684211,11.842105263157896,11.842105263157896,0.035,0.051,-0.015999999999999993,34.21052631578947,2021
18,Granada,30,6.315789473684211,11.052631578947368,12.631578947368421,0.044,0.061,-0.017,33.33333333333333,2021
19,Levante,30,6.315789473684211,8.68421052631579,15.0,0.051,0.076,-0.025,30.701754385964914,2021
20,Alavés,30,6.315789473684211,5.526315789473684,18.157894736842106,0.031,0.065,-0.034,27.192982456140353,2021
