position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
6,Osasuna,30,11.470588235294116,7.0588235294117645,11.470588235294116,0.038,0.038,0.0,33.33333333333333,1984-85
7,Real Sociedad,30,9.705882352941178,10.588235294117649,9.705882352941178,0.041,0.033,0.008,33.33333333333333,1984-85
8,Español,30,9.705882352941178,10.588235294117649,9.705882352941178,0.04,0.044,-0.003999999999999997,33.33333333333333,1984-85
9,Valencia,30,7.9411764705882355,13.235294117647058,8.823529411764707,0.04,0.037,0.0030000000000000027,32.35294117647059,1984-85
10,Zaragoza,30,9.705882352941178,9.705882352941178,10.588235294117649,0.039,0.039,0.0,32.35294117647059,1984-85
11,Racing Santander,30,8.823529411764707,10.588235294117649,10.588235294117649,0.027,0.034,-0.007000000000000003,31.372549019607842,1984-85
12,Sevilla,30,8.823529411764707,9.705882352941178,11.470588235294116,0.029,0.041,-0.012,30.392156862745097,1984-85
13,Valladolid,30,6.1764705882352935,14.117647058823529,9.705882352941178,0.039,0.045,-0.005999999999999998,29.411764705882355,1984-85
14,Real Betis,30,9.705882352941178,7.0588235294117645,13.235294117647058,0.037,0.043,-0.005999999999999998,29.411764705882355,1984-85
15,Hércules,30,7.9411764705882355,10.588235294117649,11.470588235294116,0.028,0.045,-0.016999999999999998,29.411764705882355,1984-85
16,Málaga,30,6.1764705882352935,13.235294117647058,10.588235294117649,0.023,0.036,-0.012999999999999998,28.431372549019606,1984-85
17,Elche,30,5.294117647058824,12.352941176470587,12.352941176470587,0.018,0.037,-0.019,25.49019607843137,1984-85
18,Murcia,30,5.294117647058824,8.823529411764707,15.882352941176471,0.024,0.052,-0.027999999999999997,21.568627450980394,1984-85
1,Real Madrid,30,22.941176470588232,3.5294117647058822,3.5294117647058822,0.083,0.033,0.05,54.90196078431373,1985-86
2,Barcelona,30,15.882352941176471,7.9411764705882355,6.1764705882352935,0.061,0.036,0.025,44.11764705882353,1985-86
3,Athletic Bilbao,30,15.0,7.9411764705882355,7.0588235294117645,0.044,0.031,0.012999999999999998,42.15686274509804,1985-86
4,Zaragoza,30,13.235294117647058,10.588235294117649,6.1764705882352935,0.051,0.034,0.016999999999999994,41.17647058823529,1985-86
5,Atlético Madrid,30,15.0,7.0588235294117645,7.9411764705882355,0.053,0.038,0.015,41.17647058823529,1985-86
6,Sporting Gijón,30,11.470588235294116,13.235294117647058,5.294117647058824,0.037,0.027,0.009999999999999998,40.19607843137255,1985-86
7,Real Sociedad,30,15.0,4.411764705882353,10.588235294117649,0.064,0.051,0.013000000000000005,38.23529411764706,1985-86
8,Real Betis,30,9.705882352941178,11.470588235294116,8.823529411764707,0.04,0.04,0.0,34.31372549019608,1985-86
9,Sevilla,30,10.588235294117649,8.823529411764707,10.588235294117649,0.039,0.034,0.0049999999999999975,33.33333333333333,1985-86
10,Valladolid,30,11.470588235294116,5.294117647058824,13.235294117647058,0.054,0.048,0.005999999999999998,31.372549019607842,1985-86
11,Español,30,9.705882352941178,7.9411764705882355,12.352941176470587,0.043,0.04,0.0029999999999999957,30.392156862745097,1985-86
12,Racing Santander,30,8.823529411764707,9.705882352941178,11.470588235294116,0.033,0.034,-0.0010000000000000009,30.392156862745097,1985-86
13,Las Palmas,30,7.9411764705882355,7.9411764705882355,14.117647058823529,0.037,0.065,-0.028000000000000004,26.47058823529412,1985-86
14,Osasuna,30,7.9411764705882355,7.9411764705882355,14.117647058823529,0.024,0.033,-0.009000000000000001,26.47058823529412,1985-86
15,Cádiz,30,7.9411764705882355,7.0588235294117645,15.0,0.03,0.058,-0.028000000000000004,25.49019607843137,1985-86
16,Valencia,30,7.0588235294117645,7.9411764705882355,15.0,0.038,0.062,-0.024,24.509803921568626,1985-86
17,Hércules,30,7.0588235294117645,5.294117647058824,17.647058823529413,0.035,0.062,-0.026999999999999996,21.568627450980394,1985-86
18,Celta,30,4.411764705882353,3.5294117647058822,22.058823529411768,0.032,0.072,-0.039999999999999994,13.725490196078432,1985-86
1,Real Madrid,30,17.647058823529413,8.823529411764707,3.5294117647058822,0.061,0.029,0.032,49.01960784313725,1986-87
2,Barcelona,30,15.882352941176471,11.470588235294116,2.647058823529412,0.051,0.022,0.028999999999999998,48.03921568627451,1986-87
3,Español,30,15.0,7.9411764705882355,7.0588235294117645,0.052,0.03,0.022,42.15686274509804,1986-87
4,Sporting Gijón,30,12.352941176470587,7.9411764705882355,9.705882352941178,0.047,0.036,0.011000000000000003,36.27450980392157,1986-87
5,Mallorca,30,12.352941176470587,7.0588235294117645,10.588235294117649,0.042,0.046,-0.003999999999999997,35.294117647058826,1986-87
6,Zaragoza,30,11.470588235294116,8.823529411764707,9.705882352941178,0.031,0.03,0.0010000000000000009,35.294117647058826,1986-87
7,Atlético Madrid,30,11.470588235294116,7.9411764705882355,10.588235294117649,0.037,0.04,-0.0030000000000000027,34.31372549019608,1986-87
8,Real Betis,30,11.470588235294116,7.0588235294117645,11.470588235294116,0.036,0.043,-0.006999999999999999,33.33333333333333,1986-87
9,Sevilla,30,11.470588235294116,7.0588235294117645,11.470588235294116,0.041,0.035,0.005999999999999998,33.33333333333333,1986-87
10,Real Sociedad,30,11.470588235294116,7.0588235294117645,11.470588235294116,0.045,0.035,0.009999999999999995,33.33333333333333,1986-87
11,Murcia,30,11.470588235294116,5.294117647058824,13.235294117647058,0.031,0.043,-0.011999999999999997,31.372549019607842,1986-87
12,Valladolid,30,9.705882352941178,7.9411764705882355,12.352941176470587,0.031,0.032,-0.0010000000000000009,30.392156862745097,1986-87
13,Athletic Bilbao,30,9.705882352941178,7.9411764705882355,12.352941176470587,0.039,0.04,-0.0010000000000000009,30.392156862745097,1986-87
14,Las Palmas,30,9.705882352941178,6.1764705882352935,14.117647058823529,0.041,0.048,-0.006999999999999999,28.431372549019606,1986-87
15,Osasuna,30,7.0588235294117645,9.705882352941178,13.235294117647058,0.024,0.04,-0.016,26.47058823529412,1986-87
16,Racing Santander,30,7.9411764705882355,7.0588235294117645,15.0,0.031,0.049,-0.018000000000000002,25.49019607843137,1986-87
17,Sabadell,30,6.1764705882352935,9.705882352941178,14.117647058823529,0.028,0.05,-0.022000000000000002,24.509803921568626,1986-87
18,Cádiz,30,7.0588235294117645,6.1764705882352935,16.764705882352942,0.022,0.042,-0.020000000000000004,22.54901960784314,1986-87
1,Real Madrid,30,22.105263157894736,4.7368421052631575,3.1578947368421053,0.095,0.026,0.069,54.385964912280706,1987-88
2,Real Sociedad,30,17.36842105263158,5.526315789473684,7.105263157894736,0.061,0.033,0.027999999999999997,44.73684210526316,1987-88
3,Atlético Madrid,30,15.0,7.894736842105263,7.105263157894736,0.06,0.038,0.022,42.10526315789473,1987-88
4,Athletic Bilbao,30,13.421052631578947,9.473684210526315,7.105263157894736,0.05,0.043,0.007000000000000006,40.35087719298245,1987-88
5,Osasuna,30,11.842105263157896,7.894736842105263,10.263157894736842,0.04,0.034,0.005999999999999998,35.08771929824561,1987-88
6,Barcelona,30,11.842105263157896,7.105263157894736,11.052631578947368,0.049,0.044,0.0050000000000000044,34.21052631578947,1987-88
7,Celta Vigo,30,11.052631578947368,8.68421052631579,10.263157894736842,0.043,0.04,0.0029999999999999957,34.21052631578947,1987-88
8,Valladolid,30,10.263157894736842,9.473684210526315,10.263157894736842,0.031,0.034,-0.0030000000000000027,33.33333333333333,1987-88
9,Sporting Gijón,30,11.052631578947368,7.894736842105263,11.052631578947368,0.044,0.049,-0.0050000000000000044,33.33333333333333,1987-88
10,Sevilla,30,10.263157894736842,8.68421052631579,11.052631578947368,0.041,0.046,-0.0049999999999999975,32.45614035087719,1987-88
11,Zaragoza,30,8.68421052631579,11.052631578947368,10.263157894736842,0.054,0.056,-0.0020000000000000018,31.57894736842105,1987-88
12,Cádiz,30,8.68421052631579,10.263157894736842,11.052631578947368,0.047,0.054,-0.006999999999999999,30.701754385964914,1987-88
13,Logroñés,30,9.473684210526315,7.105263157894736,13.421052631578947,0.028,0.045,-0.016999999999999998,28.947368421052634,1987-88
14,Valencia,30,7.894736842105263,10.263157894736842,11.842105263157896,0.044,0.053,-0.009000000000000001,28.947368421052634,1987-88
15,Español,30,8.68421052631579,8.68421052631579,12.631578947368421,0.044,0.055,-0.011000000000000003,28.947368421052634,1987-88
16,Real Betis,30,11.052631578947368,3.9473684210526314,15.0,0.042,0.054,-0.011999999999999997,28.947368421052634,1987-88
17,Murcia,30,7.105263157894736,10.263157894736842,12.631578947368421,0.031,0.042,-0.011000000000000003,27.192982456140353,1987-88
18,Mallorca,30,7.105263157894736,9.473684210526315,13.421052631578947,0.035,0.05,-0.015,26.31578947368421,1987-88
19,Sabadell,30,7.105263157894736,8.68421052631579,14.210526315789473,0.027,0.048,-0.021,25.438596491228072,1987-88
20,Las Palmas,30,9.473684210526315,3.9473684210526314,16.578947368421055,0.043,0.065,-0.022000000000000006,25.438596491228072,1987-88
1,Real Madrid,30,19.736842105263158,9.473684210526315,0.7894736842105263,0.091,0.037,0.054,54.385964912280706,1988-89
2,Barcelona,30,18.157894736842106,8.68421052631579,3.1578947368421053,0.08,0.026,0.054000000000000006,50.0,1988-89
3,Valencia,30,14.210526315789473,10.263157894736842,5.526315789473684,0.039,0.026,0.013000000000000001,42.98245614035088,1988-89
4,Atlético Madrid,30,15.0,6.315789473684211,8.68421052631579,0.069,0.045,0.024000000000000007,40.35087719298245,1988-89
5,Zaragoza,30,11.842105263157896,10.263157894736842,7.894736842105263,0.048,0.042,0.005999999999999998,37.719298245614034,1988-89
6,Valladolid,30,14.210526315789473,5.526315789473684,10.263157894736842,0.04,0.031,0.009000000000000001,37.719298245614034,1988-89
7,Athletic Bilbao,30,11.842105263157896,9.473684210526315,8.68421052631579,0.045,0.035,0.009999999999999995,36.84210526315789,1988-89
8,Celta Vigo,30,11.052631578947368,8.68421052631579,10.263157894736842,0.042,0.048,-0.005999999999999998,34.21052631578947,1988-89
9,Sevilla,30,10.263157894736842,9.473684210526315,10.263157894736842,0.038,0.039,-0.0010000000000000009,33.33333333333333,1988-89
10,Osasuna,30,10.263157894736842,8.68421052631579,11.052631578947368,0.039,0.043,-0.003999999999999997,32.45614035087719,1988-89
11,Real Sociedad,30,8.68421052631579,11.052631578947368,10.263157894736842,0.038,0.047,-0.009000000000000001,31.57894736842105,1988-89
12,Oviedo,30,9.473684210526315,8.68421052631579,11.842105263157896,0.041,0.048,-0.006999999999999999,30.701754385964914,1988-89
13,Sporting Gijón,30,10.263157894736842,7.105263157894736,12.631578947368421,0.042,0.042,0.0,30.701754385964914,1988-89
14,Logroñés,30,7.105263157894736,12.631578947368421,10.263157894736842,0.025,0.037,-0.011999999999999997,29.82456140350877,1988-89
15,Cádiz,30,7.105263157894736,11.842105263157896,11.052631578947368,0.031,0.041,-0.010000000000000002,28.947368421052634,1988-89
16,Málaga,30,9.473684210526315,7.105263157894736,13.421052631578947,0.039,0.053,-0.013999999999999999,28.947368421052634,1988-89
17,Español,30,5.526315789473684,12.631578947368421,11.842105263157896,0.029,0.044,-0.014999999999999996,26.31578947368421,1988-89
18,Real Betis,30,7.105263157894736,8.68421052631579,14.210526315789473,0.036,0.055,-0.019000000000000003,25.438596491228072,1988-89
19,Murcia,30,7.105263157894736,4.7368421052631575,18.157894736842106,0.027,0.058,-0.031000000000000003,21.052631578947366,1988-89
20,Elche,30,3.1578947368421053,5.526315789473684,21.31578947368421,0.029,0.071,-0.041999999999999996,13.157894736842104,1988-89
1,Real Madrid,30,20.526315789473685,7.894736842105263,1.5789473684210527,0.107,0.038,0.069,54.385964912280706,1989-90
2,Valencia,30,15.789473684210526,10.263157894736842,3.9473684210526314,0.067,0.042,0.025,46.49122807017544,1989-90
3,Barcelona,30,18.157894736842106,3.9473684210526314,7.894736842105263,0.083,0.039,0.044000000000000004,44.73684210526316,1989-90
4,Atlético Madrid,30,15.789473684210526,7.894736842105263,6.315789473684211,0.055,0.035,0.019999999999999997,43.859649122807014,1989-90
5,Real Sociedad,30,11.842105263157896,11.052631578947368,7.105263157894736,0.043,0.035,0.007999999999999993,38.59649122807017,1989-90
6,Sevilla,30,14.210526315789473,5.526315789473684,10.263157894736842,0.064,0.046,0.018000000000000002,37.719298245614034,1989-90
7,Logroñés,30,14.210526315789473,3.9473684210526314,11.842105263157896,0.047,0.051,-0.003999999999999997,35.96491228070175,1989-90
8,Osasuna,30,11.052631578947368,9.473684210526315,9.473684210526315,0.042,0.042,0.0,35.08771929824561,1989-90
9,Zaragoza,30,12.631578947368421,6.315789473684211,11.052631578947368,0.052,0.052,0.0,35.08771929824561,1989-90
10,Mallorca,30,8.68421052631579,13.421052631578947,7.894736842105263,0.036,0.034,0.001999999999999995,34.21052631578947,1989-90
11,Oviedo,30,9.473684210526315,11.842105263157896,8.68421052631579,0.041,0.046,-0.0049999999999999975,34.21052631578947,1989-90
12,Athletic Bilbao,30,8.68421052631579,11.842105263157896,9.473684210526315,0.037,0.039,-0.0020000000000000018,32.45614035087719,1989-90
13,Sporting Gijón,30,9.473684210526315,7.894736842105263,12.631578947368421,0.037,0.034,0.0029999999999999957,29.82456140350877,1989-90
14,Castellón,30,7.105263157894736,11.052631578947368,11.842105263157896,0.03,0.048,-0.018000000000000002,28.07017543859649,1989-90
15,Cádiz,30,9.473684210526315,4.7368421052631575,15.789473684210526,0.028,0.063,-0.035,26.31578947368421,1989-90
16,Valladolid,30,6.315789473684211,11.052631578947368,12.631578947368421,0.031,0.041,-0.010000000000000002,26.31578947368421,1989-90
17,Málaga,30,7.105263157894736,7.894736842105263,15.0,0.023,0.05,-0.027000000000000003,24.561403508771928,1989-90
18,Tenerife,30,6.315789473684211,7.894736842105263,15.789473684210526,0.042,0.06,-0.017999999999999995,22.807017543859647,1989-90
19,Celta Vigo,30,3.9473684210526314,9.473684210526315,16.578947368421055,0.024,0.051,-0.026999999999999996,19.298245614035086,1989-90
20,Rayo Vallecano,30,4.7368421052631575,5.526315789473684,19.736842105263158,0.032,0.075,-0.043,16.666666666666664,1989-90
1,Barcelona,30,19.736842105263158,5.526315789473684,4.7368421052631575,0.074,0.033,0.040999999999999995,50.0,1990-91
2,Atlético Madrid,30,13.421052631578947,10.263157894736842,6.315789473684211,0.052,0.028,0.023999999999999997,41.228070175438596,1990-91
3,Real Madrid,30,15.789473684210526,4.7368421052631575,9.473684210526315,0.063,0.037,0.026000000000000002,40.35087719298245,1990-91
4,Osasuna,30,11.842105263157896,11.842105263157896,6.315789473684211,0.043,0.034,0.008999999999999994,39.473684210526315,1990-91
5,Sporting Gijón,30,12.631578947368421,9.473684210526315,7.894736842105263,0.05,0.037,0.013000000000000005,38.59649122807017,1990-91
6,Oviedo,30,10.263157894736842,12.631578947368421,7.105263157894736,0.036,0.035,0.000999999999999994,36.84210526315789,1990-91
7,Valencia,30,11.842105263157896,7.894736842105263,10.263157894736842,0.044,0.04,0.003999999999999997,35.08771929824561,1990-91
8,Sevilla,30,11.842105263157896,6.315789473684211,11.842105263157896,0.045,0.047,-0.0020000000000000018,33.33333333333333,1990-91
9,Valladolid,30,9.473684210526315,10.263157894736842,10.263157894736842,0.038,0.04,-0.0020000000000000018,32.45614035087719,1990-91
10,Logroñés,30,10.263157894736842,8.68421052631579,11.052631578947368,0.028,0.035,-0.007000000000000003,32.45614035087719,1990-91
11,Real Burgos,30,7.894736842105263,13.421052631578947,8.68421052631579,0.032,0.027,0.005000000000000001,32.45614035087719,1990-91
12,Athletic Bilbao,30,11.842105263157896,4.7368421052631575,13.421052631578947,0.041,0.05,-0.009000000000000001,31.57894736842105,1990-91
13,Real Sociedad,30,8.68421052631579,11.052631578947368,10.263157894736842,0.039,0.045,-0.005999999999999998,31.57894736842105,1990-91
14,Tenerife,30,11.052631578947368,5.526315789473684,13.421052631578947,0.037,0.053,-0.016,30.701754385964914,1990-91
15,Mallorca,30,7.105263157894736,12.631578947368421,10.263157894736842,0.032,0.04,-0.008,29.82456140350877,1990-91
16,Español,30,9.473684210526315,7.894736842105263,12.631578947368421,0.039,0.047,-0.008,29.82456140350877,1990-91
17,Zaragoza,30,8.68421052631579,8.68421052631579,12.631578947368421,0.036,0.04,-0.0040000000000000036,28.947368421052634,1990-91
18,Cádiz,30,5.526315789473684,11.842105263157896,12.631578947368421,0.029,0.041,-0.012,25.438596491228072,1990-91
19,Castellón,30,6.315789473684211,9.473684210526315,14.210526315789473,0.027,0.048,-0.021,24.561403508771928,1990-91
20,Real Betis,30,4.7368421052631575,10.263157894736842,15.0,0.037,0.065,-0.028000000000000004,21.929824561403507,1990-91
1,Barcelona,30,18.157894736842106,7.105263157894736,4.7368421052631575,0.087,0.037,0.049999999999999996,48.24561403508772,1991-92
2,Real Madrid,30,18.157894736842106,6.315789473684211,5.526315789473684,0.078,0.032,0.046,47.368421052631575,1991-92
3,Atlético Madrid,30,18.94736842105263,3.9473684210526314,7.105263157894736,0.067,0.035,0.032,46.49122807017544,1991-92
4,Valencia,30,15.789473684210526,5.526315789473684,8.68421052631579,0.063,0.042,0.020999999999999998,41.228070175438596,1991-92
5,Real Sociedad,30,12.631578947368421,9.473684210526315,7.894736842105263,0.044,0.038,0.005999999999999998,38.59649122807017,1991-92
6,Zaragoza,30,13.421052631578947,5.526315789473684,11.052631578947368,0.04,0.041,-0.0010000000000000009,35.96491228070175,1991-92
7,Albacete,30,12.631578947368421,6.315789473684211,11.052631578947368,0.045,0.047,-0.0020000000000000018,35.08771929824561,1991-92
8,Sporting Gijón,30,11.842105263157896,6.315789473684211,11.842105263157896,0.037,0.043,-0.005999999999999998,33.33333333333333,1991-92
9,Real Burgos,30,9.473684210526315,10.263157894736842,10.263157894736842,0.04,0.043,-0.0029999999999999957,32.45614035087719,1991-92
10,Logroñés,30,10.263157894736842,7.894736842105263,11.842105263157896,0.036,0.051,-0.015,31.57894736842105,1991-92
11,Oviedo,30,11.052631578947368,6.315789473684211,12.631578947368421,0.041,0.046,-0.0049999999999999975,31.57894736842105,1991-92
12,Sevilla,30,10.263157894736842,6.315789473684211,13.421052631578947,0.048,0.045,0.0030000000000000027,29.82456140350877,1991-92
13,Tenerife,30,9.473684210526315,7.894736842105263,12.631578947368421,0.046,0.05,-0.0040000000000000036,29.82456140350877,1991-92
14,Athletic Bilbao,30,10.263157894736842,5.526315789473684,14.210526315789473,0.038,0.058,-0.020000000000000004,28.947368421052634,1991-92
15,Osasuna,30,7.894736842105263,10.263157894736842,11.842105263157896,0.03,0.04,-0.010000000000000002,28.947368421052634,1991-92
16,Español,30,9.473684210526315,6.315789473684211,14.210526315789473,0.043,0.06,-0.017,28.07017543859649,1991-92
17,Deportivo La Coruña,30,6.315789473684211,11.842105263157896,11.842105263157896,0.037,0.048,-0.011000000000000003,27.192982456140353,1991-92
18,Cádiz,30,5.526315789473684,11.052631578947368,13.421052631578947,0.032,0.055,-0.023,24.561403508771928,1991-92
19,Valladolid,30,5.526315789473684,10.263157894736842,14.210526315789473,0.031,0.053,-0.022,23.684210526315788,1991-92
20,Mallorca,30,7.894736842105263,5.526315789473684,16.578947368421055,0.03,0.049,-0.019000000000000003,23.684210526315788,1991-92
1,Barcelona,30,19.736842105263158,6.315789473684211,3.9473684210526314,0.087,0.034,0.05299999999999999,50.877192982456144,1992-93
2,Real Madrid,30,18.94736842105263,7.105263157894736,3.9473684210526314,0.075,0.028,0.047,50.0,1992-93
3,Deportivo La Coruña,30,17.36842105263158,7.894736842105263,4.7368421052631575,0.067,0.033,0.034,47.368421052631575,1992-93
4,Valencia,30,15.0,7.894736842105263,7.105263157894736,0.06,0.033,0.026999999999999996,42.10526315789473,1992-93
5,Tenerife,30,11.842105263157896,11.052631578947368,7.105263157894736,0.059,0.047,0.011999999999999997,38.59649122807017,1992-93
6,Atlético Madrid,30,12.631578947368421,8.68421052631579,8.68421052631579,0.052,0.042,0.009999999999999995,37.719298245614034,1992-93
7,Sevilla,30,13.421052631578947,7.105263157894736,9.473684210526315,0.046,0.044,0.0020000000000000018,37.719298245614034,1992-93
8,Athletic Bilbao,30,13.421052631578947,4.7368421052631575,11.842105263157896,0.053,0.049,0.003999999999999997,35.08771929824561,1992-93
9,Zaragoza,30,8.68421052631579,10.263157894736842,11.052631578947368,0.037,0.052,-0.015,30.701754385964914,1992-93
10,Osasuna,30,9.473684210526315,7.894736842105263,12.631578947368421,0.042,0.041,0.0010000000000000009,29.82456140350877,1992-93
11,Celta de Vigo,30,7.105263157894736,12.631578947368421,10.263157894736842,0.025,0.032,-0.006999999999999999,29.82456140350877,1992-93
12,Sporting Gijón,30,8.68421052631579,9.473684210526315,11.842105263157896,0.038,0.057,-0.019000000000000003,29.82456140350877,1992-93
13,Real Sociedad,30,10.263157894736842,6.315789473684211,13.421052631578947,0.046,0.059,-0.012999999999999998,29.82456140350877,1992-93
14,Rayo Vallecano,30,6.315789473684211,13.421052631578947,10.263157894736842,0.04,0.049,-0.009000000000000001,28.947368421052634,1992-93
15,Logroñés,30,8.68421052631579,8.68421052631579,12.631578947368421,0.032,0.048,-0.016,28.947368421052634,1992-93
16,Oviedo,30,8.68421052631579,7.894736842105263,13.421052631578947,0.042,0.052,-0.009999999999999995,28.07017543859649,1992-93
17,Albacete,30,8.68421052631579,7.105263157894736,14.210526315789473,0.054,0.059,-0.0049999999999999975,27.192982456140353,1992-93
18,Español,30,7.105263157894736,8.68421052631579,14.210526315789473,0.04,0.056,-0.016,25.438596491228072,1992-93
19,Cádiz,30,3.9473684210526314,9.473684210526315,16.578947368421055,0.03,0.07,-0.04000000000000001,19.298245614035086,1992-93
20,Real Burgos,30,3.1578947368421053,11.052631578947368,15.789473684210526,0.029,0.069,-0.04000000000000001,19.298245614035086,1992-93
1,Barcelona,30,19.736842105263158,4.7368421052631575,5.526315789473684,0.091,0.042,0.048999999999999995,49.122807017543856,1993-94
2,Deportivo La Coruña,30,17.36842105263158,9.473684210526315,3.1578947368421053,0.054,0.018,0.036000000000000004,49.122807017543856,1993-94
3,Zaragoza,30,15.0,6.315789473684211,8.68421052631579,0.071,0.047,0.023999999999999994,40.35087719298245,1993-94
4,Real Madrid,30,15.0,5.526315789473684,9.473684210526315,0.061,0.05,0.010999999999999996,39.473684210526315,1993-94
5,Athletic Bilbao,30,12.631578947368421,8.68421052631579,8.68421052631579,0.061,0.047,0.013999999999999999,37.719298245614034,1993-94
6,Sevilla,30,11.842105263157896,9.473684210526315,8.68421052631579,0.056,0.042,0.013999999999999999,36.84210526315789,1993-94
7,Valencia,30,11.052631578947368,9.473684210526315,9.473684210526315,0.055,0.05,0.0049999999999999975,35.08771929824561,1993-94
8,Racing Santander,30,11.842105263157896,6.315789473684211,11.842105263157896,0.044,0.042,0.001999999999999995,33.33333333333333,1993-94
9,Oviedo,30,9.473684210526315,10.263157894736842,10.263157894736842,0.043,0.049,-0.006000000000000005,32.45614035087719,1993-94
10,Tenerife,30,11.842105263157896,4.7368421052631575,13.421052631578947,0.05,0.057,-0.006999999999999999,31.57894736842105,1993-94
11,Real Sociedad,30,9.473684210526315,9.473684210526315,11.052631578947368,0.039,0.047,-0.008,31.57894736842105,1993-94
12,Atlético Madrid,30,10.263157894736842,7.105263157894736,12.631578947368421,0.054,0.054,0.0,30.701754385964914,1993-94
13,Albacete,30,7.894736842105263,11.842105263157896,10.263157894736842,0.049,0.058,-0.009000000000000001,30.701754385964914,1993-94
14,Sporting Gijón,30,11.842105263157896,3.9473684210526314,14.210526315789473,0.042,0.057,-0.015,30.701754385964914,1993-94
15,Celta de Vigo,30,8.68421052631579,8.68421052631579,12.631578947368421,0.041,0.051,-0.009999999999999995,28.947368421052634,1993-94
16,Logroñés,30,7.105263157894736,11.842105263157896,11.052631578947368,0.047,0.058,-0.011000000000000003,28.947368421052634,1993-94
17,Rayo Vallecano,30,7.105263157894736,10.263157894736842,12.631578947368421,0.04,0.058,-0.018000000000000002,27.192982456140353,1993-94
18,Valladolid,30,6.315789473684211,11.052631578947368,12.631578947368421,0.028,0.051,-0.022999999999999996,26.31578947368421,1993-94
19,Lleida,30,5.526315789473684,10.263157894736842,14.210526315789473,0.029,0.048,-0.019,23.684210526315788,1993-94
20,Osasuna,30,6.315789473684211,7.894736842105263,15.789473684210526,0.034,0.063,-0.028999999999999998,22.807017543859647,1993-94
1,Real Madrid,30,18.157894736842106,7.105263157894736,4.7368421052631575,0.076,0.029,0.047,48.24561403508772,1994-95
2,Deportivo La Coruña,30,15.789473684210526,8.68421052631579,5.526315789473684,0.068,0.032,0.036000000000000004,44.73684210526316,1994-95
3,Betis,30,11.842105263157896,12.631578947368421,5.526315789473684,0.046,0.025,0.020999999999999998,40.35087719298245,1994-95
4,Barcelona,30,14.210526315789473,7.894736842105263,7.894736842105263,0.06,0.045,0.015,40.35087719298245,1994-95
5,Sevilla,30,12.631578947368421,8.68421052631579,8.68421052631579,0.055,0.041,0.013999999999999999,37.719298245614034,1994-95
6,Espanyol,30,11.052631578947368,11.842105263157896,7.105263157894736,0.051,0.035,0.015999999999999993,37.719298245614034,1994-95
7,Zaragoza,30,14.210526315789473,5.526315789473684,10.263157894736842,0.056,0.051,0.0050000000000000044,37.719298245614034,1994-95
8,Athletic Bilbao,30,12.631578947368421,7.894736842105263,9.473684210526315,0.039,0.042,-0.0030000000000000027,36.84210526315789,1994-95
9,Oviedo,30,10.263157894736842,10.263157894736842,9.473684210526315,0.045,0.042,0.0029999999999999957,34.21052631578947,1994-95
10,Valencia,30,10.263157894736842,9.473684210526315,10.263157894736842,0.053,0.048,0.0049999999999999975,33.33333333333333,1994-95
11,Real Sociedad,30,9.473684210526315,11.052631578947368,9.473684210526315,0.056,0.044,0.012000000000000004,33.33333333333333,1994-95
12,Racing Santander,30,10.263157894736842,7.894736842105263,11.842105263157896,0.042,0.047,-0.0049999999999999975,31.57894736842105,1994-95
13,Celta de Vigo,30,8.68421052631579,11.052631578947368,10.263157894736842,0.036,0.048,-0.012000000000000004,31.57894736842105,1994-95
14,Atlético Madrid,30,10.263157894736842,7.105263157894736,12.631578947368421,0.056,0.054,0.0020000000000000018,30.701754385964914,1994-95
15,Tenerife,30,10.263157894736842,7.105263157894736,12.631578947368421,0.057,0.057,0.0,30.701754385964914,1994-95
16,Compostela,30,8.68421052631579,9.473684210526315,11.842105263157896,0.044,0.056,-0.012000000000000004,29.82456140350877,1994-95
17,Albacete,30,7.894736842105263,11.052631578947368,11.052631578947368,0.044,0.061,-0.017,29.82456140350877,1994-95
18,Sporting Gijón,30,6.315789473684211,9.473684210526315,14.210526315789473,0.042,0.067,-0.025,24.561403508771928,1994-95
19,Valladolid,30,6.315789473684211,7.105263157894736,16.578947368421055,0.025,0.063,-0.038,21.929824561403507,1994-95
20,Logroñés,30,1.5789473684210527,7.105263157894736,21.31578947368421,0.015,0.079,-0.064,11.403508771929824,1994-95
1,Atlético Madrid,30,18.571428571428573,6.428571428571428,5.0,0.075,0.032,0.043,69.04761904761905,1995-96
2,Valencia,30,18.571428571428573,3.571428571428571,7.857142857142858,0.077,0.051,0.026000000000000002,65.87301587301587,1995-96
3,Barcelona,30,15.714285714285715,10.0,4.285714285714286,0.072,0.039,0.032999999999999995,63.49206349206349,1995-96
4,Espanyol,30,14.285714285714285,10.0,5.7142857142857135,0.063,0.036,0.027000000000000003,58.730158730158735,1995-96
5,Tenerife,30,14.285714285714285,8.571428571428571,7.142857142857142,0.069,0.054,0.015000000000000006,57.14285714285714,1995-96
6,Real Madrid,30,14.285714285714285,7.142857142857142,8.571428571428571,0.075,0.051,0.024,55.55555555555556,1995-96
7,Real Sociedad,30,12.142857142857142,8.571428571428571,9.285714285714286,0.062,0.053,0.009000000000000001,50.0,1995-96
8,Betis,30,11.428571428571427,10.0,8.571428571428571,0.061,0.054,0.006999999999999999,49.2063492063492,1995-96
